t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1647551374,675,0.168868,0.140211,0.153553,0.165075,events/second
1647551404,678,0.168354,0.149088,0.154723,0.165118,events/second
1647551434,684,0.168588,0.142783,0.152686,0.164076,events/second
1647551464,687,0.168084,0.150648,0.153938,0.164152,events/second
1647551494,693,0.168315,0.128734,0.148723,0.162040,events/second
1647551524,696,0.167821,0.153845,0.153447,0.163266,events/second
1647551554,702,0.168051,0.129678,0.148226,0.161177,events/second
1647551584,705,0.167566,0.154417,0.152998,0.162431,events/second
1647551614,711,0.167795,0.131020,0.147872,0.160375,events/second
1647551644,714,0.167318,0.155231,0.152677,0.161656,events/second
1647551674,720,0.167546,0.131514,0.147582,0.159626,events/second
1647551704,723,0.167077,0.155531,0.152415,0.160931,events/second
1647551734,729,0.167303,0.131696,0.147344,0.158924,events/second
1647551764,732,0.166843,0.155641,0.152200,0.160253,events/second
1647551794,738,0.167067,0.131763,0.147150,0.158268,events/second
1647551824,741,0.166614,0.155682,0.152024,0.159618,events/second
1647551854,747,0.166837,0.131787,0.146990,0.157655,events/second
1647551884,750,0.166391,0.155697,0.151880,0.159025,events/second
1647551914,756,0.166613,0.131797,0.146860,0.157081,events/second
1647551944,759,0.166175,0.155702,0.151762,0.158470,events/second
1647551974,765,0.166396,0.131800,0.146753,0.156543,events/second
1647552004,768,0.165965,0.155704,0.151665,0.157950,events/second
1647552034,774,0.166183,0.131801,0.146666,0.156041,events/second
1647552064,780,0.166399,0.196314,0.161178,0.160751,events/second
1647552094,786,0.166612,0.156432,0.155273,0.158750,events/second
1647552124,789,0.166190,0.170644,0.159375,0.160085,events/second
1647552154,795,0.166402,0.140863,0.153642,0.158106,events/second
1647552184,798,0.165987,0.161201,0.157898,0.159461,events/second
1647552214,804,0.166197,0.135135,0.152306,0.157502,events/second
1647552244,807,0.165788,0.157727,0.156689,0.158878,events/second
1647552274,813,0.165998,0.133028,0.151212,0.156938,events/second
1647552304,816,0.165596,0.156449,0.155699,0.158332,events/second
1647552334,822,0.165803,0.132253,0.150316,0.156410,events/second
1647552364,825,0.165407,0.155979,0.154889,0.157821,events/second
1647552394,830,0.165414,0.131968,0.149583,0.155916,events/second
1647552424,834,0.165223,0.155806,0.154226,0.157343,events/second
